point_id,latitude,longitude,date,temp_min,temp_max,temp_mean,humidity_mean,pressure_mean,wind_speed_max,wind_direction,precipitation_total,cloud_cover_mean
P01,14.3871,121.0266,2025-05-14,25.74,33.88,29.525000000000002,64.0,1011.0,6.26,91.0,0.0,36.0
P01,14.3871,121.0266,2025-05-21,27.6,33.8,30.58,63.0,1010.0,5.81,103.0,0.0,20.0
P01,14.3871,121.0266,2025-05-28,25.38,31.91,29.115,73.0,1010.0,4.92,103.0,0.43,75.0
P01,14.3871,121.0266,2025-06-04,27.86,34.19,30.26,71.0,1009.0,9.77,260.0,3.34,20.0
P01,14.3871,121.0266,2025-06-11,25.34,29.19,27.064999999999998,88.0,1006.0,4.63,220.0,0.0,100.0
P01,14.3871,121.0266,2025-06-18,24.52,30.59,27.076666666666668,78.0,1011.0,4.12,110.0,6.31,100.0
P01,14.3871,121.0266,2025-06-25,25.68,32.77,28.459999999999997,67.0,1010.0,6.17,260.0,0.93,20.0
P02,14.3871,121.0475,2025-01-01,25.35,28.81,26.733333333333334,86.0,1011.0,5.81,114.0,3.81,91.0
P02,14.3871,121.0475,2025-01-08,25.42,29.87,27.153333333333336,73.0,1012.0,7.6,87.0,0.33,58.0
P02,14.3871,121.0475,2025-01-15,24.22,29.65,26.78,76.0,1014.0,5.36,54.0,0.23,100.0
P02,14.3871,121.0475,2025-01-22,25.67,30.55,27.641666666666666,65.0,1013.0,7.15,100.0,0.0,75.0
P02,14.3871,121.0475,2025-01-29,24.57,28.02,26.10166666666667,72.0,1015.0,6.17,80.0,0.0,97.0
P02,14.3871,121.0475,2025-02-05,24.95,27.72,25.793333333333333,83.0,1011.0,7.6,90.0,0.0,97.0
P02,14.3871,121.0475,2025-02-12,25.1,31.73,27.715,75.0,1014.0,5.36,66.0,0.0,53.0
P02,14.3871,121.0475,2025-02-19,25.95,30.54,27.761666666666667,68.0,1014.0,7.2,70.0,0.0,40.0
P02,14.3871,121.0475,2025-02-26,24.39,28.41,26.26,71.0,1017.0,6.71,114.0,0.0,75.0
P02,14.3871,121.0475,2025-03-05,26.62,33.36,29.30333333333333,66.0,1011.0,5.36,108.0,0.0,20.0
P02,14.3871,121.0475,2025-03-12,25.25,32.3,28.713333333333335,65.0,1013.0,6.26,99.0,0.0,20.0
P02,14.3871,121.0475,2025-03-19,26.04,31.65,28.028333333333332,65.0,1014.0,5.36,100.0,0.0,75.0
P02,14.3871,121.0475,2025-03-26,26.6,33.26,29.323333333333334,59.0,1008.0,4.63,110.0,0.0,20.0
P02,14.3871,121.0475,2025-04-09,27.68,34.09,30.096666666666668,64.0,1012.0,5.36,114.0,0.0,94.0
P02,14.3871,121.0475,2025-04-16,28.29,35.78,31.186666666666667,57.0,1011.0,4.92,91.0,0.0,20.0
P02,14.3871,121.0475,2025-04-23,27.61,35.59,31.060000000000002,59.0,1011.0,5.81,120.0,0.0,68.0
P02,14.3871,121.0475,2025-04-30,28.25,34.44,30.905,57.0,1011.0,6.17,130.0,0.0,20.0
P02,14.3871,121.0475,2025-05-07,26.58,34.53,29.581666666666667,63.0,1008.0,5.66,240.0,0.0,20.0
P02,14.3871,121.0475,2025-05-14,25.74,33.88,29.525000000000002,64.0,1011.0,6.26,91.0,0.0,36.0
P02,14.3871,121.0475,2025-05-21,27.6,33.8,30.58,63.0,1010.0,5.81,103.0,0.0,20.0
P02,14.3871,121.0475,2025-05-28,25.38,31.91,29.115,73.0,1010.0,4.92,103.0,0.43,75.0
P02,14.3871,121.0475,2025-06-04,27.86,34.19,30.26,71.0,1009.0,9.77,260.0,3.34,20.0
P02,14.3871,121.0475,2025-06-11,25.34,29.19,27.064999999999998,88.0,1006.0,4.63,220.0,0.0,100.0
P02,14.3871,121.0475,2025-06-18,24.52,30.59,27.076666666666668,78.0,1011.0,4.12,110.0,6.31,100.0
P02,14.3871,121.0475,2025-06-25,25.68,32.77,28.459999999999997,67.0,1010.0,6.17,260.0,0.93,20.0
P03,14.4268,120.9847,2025-01-01,25.39,29.13,26.888333333333332,85.0,1011.0,5.8,97.0,3.48,96.0
P03,14.4268,120.9847,2025-01-08,25.39,30.04,27.18166666666667,71.0,1012.0,6.42,90.0,0.45,70.0
P03,14.4268,120.9847,2025-01-15,24.06,29.76,26.86,75.0,1014.0,5.9,94.0,0.15,88.0
P03,14.4268,120.9847,2025-01-22,25.6,30.72,27.666666666666668,65.0,1013.0,6.75,97.0,0.0,75.0
P03,14.4268,120.9847,2025-01-29,24.45,28.39,26.201666666666668,71.0,1015.0,7.18,56.0,0.0,98.0
P03,14.4268,120.9847,2025-02-05,24.81,30.0,26.168333333333333,82.0,1011.0,6.52,53.0,0.0,99.0
P03,14.4268,120.9847,2025-02-12,25.37,31.91,28.135,65.0,1014.0,7.89,93.0,0.0,46.0
P03,14.4268,120.9847,2025-02-19,25.96,30.42,27.930000000000003,63.0,1014.0,7.2,70.0,0.97,40.0
P03,14.4268,120.9847,2025-02-26,24.34,28.82,26.418333333333333,67.0,1017.0,9.08,99.0,0.0,75.0
P03,14.4268,120.9847,2025-03-05,26.7,34.07,29.733333333333334,65.0,1011.0,5.92,132.0,0.0,20.0
P03,14.4268,120.9847,2025-03-12,25.99,32.68,28.893333333333334,67.0,1012.0,9.23,108.0,0.0,20.0
P03,14.4268,120.9847,2025-03-19,25.92,31.49,28.141666666666666,66.0,1014.0,5.14,120.0,0.0,75.0
P03,14.4268,120.9847,2025-03-26,26.61,33.57,29.599999999999998,59.0,1008.0,7.01,102.0,0.0,20.0
P03,14.4268,120.9847,2025-04-09,27.7,34.26,30.235,63.0,1012.0,6.23,107.0,0.0,97.0
P03,14.4268,120.9847,2025-04-16,28.51,35.91,31.39,55.0,1011.0,6.36,130.0,0.0,20.0
P03,14.4268,120.9847,2025-04-23,27.7,35.6,31.221666666666668,59.0,1011.0,5.66,260.0,0.0,51.0
P03,14.4268,120.9847,2025-04-30,28.26,34.76,30.973333333333333,58.0,1011.0,9.98,105.0,0.0,98.0
P03,14.4268,120.9847,2025-05-07,26.79,34.64,29.893333333333334,62.0,1008.0,5.66,240.0,3.13,20.0
P03,14.4268,120.9847,2025-05-14,25.87,33.93,29.531666666666666,64.0,1011.0,7.68,113.0,0.0,27.0
P03,14.4268,120.9847,2025-05-21,27.81,34.07,30.775000000000002,61.0,1010.0,6.26,101.0,0.0,20.0
P03,14.4268,120.9847,2025-05-28,25.59,32.11,29.419999999999998,73.0,1010.0,4.12,120.0,2.59,75.0
P03,14.4268,120.9847,2025-06-04,27.99,34.15,30.41,71.0,1009.0,9.77,260.0,3.59,20.0
P03,14.4268,120.9847,2025-06-11,25.53,29.15,27.209999999999997,88.0,1006.0,7.94,237.0,1.38,100.0
P03,14.4268,120.9847,2025-06-18,25.33,31.22,27.461666666666662,78.0,1011.0,4.12,110.0,7.86,100.0
P03,14.4268,120.9847,2025-06-25,26.22,32.76,28.784999999999997,68.0,1010.0,6.17,260.0,0.69,20.0
P04,14.4268,121.0056,2025-01-01,25.39,29.13,26.888333333333332,85.0,1011.0,5.8,97.0,3.48,96.0
P04,14.4268,121.0056,2025-01-08,25.39,30.04,27.18166666666667,71.0,1012.0,6.42,90.0,0.45,70.0
P04,14.4268,121.0056,2025-01-15,24.06,29.76,26.86,75.0,1014.0,5.9,94.0,0.15,88.0
P04,14.4268,121.0056,2025-01-22,25.6,30.72,27.666666666666668,65.0,1013.0,6.75,97.0,0.0,75.0
P04,14.4268,121.0056,2025-01-29,24.45,28.39,26.201666666666668,71.0,1015.0,7.18,56.0,0.0,98.0
P04,14.4268,121.0056,2025-02-05,24.81,30.0,26.168333333333333,82.0,1011.0,6.52,53.0,0.0,99.0
P04,14.4268,121.0056,2025-02-12,25.37,31.91,28.135,65.0,1014.0,7.89,93.0,0.0,46.0
P04,14.4268,121.0056,2025-02-19,25.96,30.42,27.930000000000003,63.0,1014.0,7.2,70.0,0.97,40.0
P04,14.4268,121.0056,2025-02-26,24.34,28.82,26.418333333333333,67.0,1017.0,9.08,99.0,0.0,75.0
P04,14.4268,121.0056,2025-03-05,26.7,34.07,29.733333333333334,65.0,1011.0,5.92,132.0,0.0,20.0
P04,14.4268,121.0056,2025-03-12,25.99,32.68,28.893333333333334,67.0,1012.0,9.23,108.0,0.0,20.0
P04,14.4268,121.0056,2025-03-19,25.92,31.49,28.141666666666666,66.0,1014.0,5.14,120.0,0.0,75.0
P04,14.4268,121.0056,2025-03-26,26.61,33.57,29.599999999999998,59.0,1008.0,7.01,102.0,0.0,20.0
P04,14.4268,121.0056,2025-04-09,27.7,34.26,30.235,63.0,1012.0,6.23,107.0,0.0,97.0
P04,14.4268,121.0056,2025-04-16,28.51,35.91,31.39,55.0,1011.0,6.36,130.0,0.0,20.0
P04,14.4268,121.0056,2025-04-23,27.7,35.6,31.221666666666668,59.0,1011.0,5.66,260.0,0.0,51.0
P04,14.4268,121.0056,2025-04-30,28.26,34.76,30.973333333333333,58.0,1011.0,9.98,105.0,0.0,98.0
P04,14.4268,121.0056,2025-05-07,26.79,34.64,29.893333333333334,62.0,1008.0,5.66,240.0,3.13,20.0
P04,14.4268,121.0056,2025-05-14,25.87,33.93,29.531666666666666,64.0,1011.0,7.68,113.0,0.0,27.0
P04,14.4268,121.0056,2025-05-21,27.81,34.07,30.775000000000002,61.0,1010.0,6.26,101.0,0.0,20.0
P04,14.4268,121.0056,2025-05-28,25.59,32.11,29.419999999999998,73.0,1010.0,4.12,120.0,2.59,75.0
P04,14.4268,121.0056,2025-06-04,27.99,34.15,30.41,71.0,1009.0,9.77,260.0,3.59,20.0
P04,14.4268,121.0056,2025-06-11,25.53,29.15,27.209999999999997,88.0,1006.0,7.94,237.0,1.38,100.0
P04,14.4268,121.0056,2025-06-18,25.33,31.22,27.461666666666662,78.0,1011.0,4.12,110.0,7.86,100.0
P04,14.4268,121.0056,2025-06-25,26.22,32.76,28.784999999999997,68.0,1010.0,6.17,260.0,0.69,20.0
P05,14.4268,121.0266,2025-01-01,25.35,28.81,26.733333333333334,86.0,1011.0,5.81,114.0,3.81,91.0
P05,14.4268,121.0266,2025-01-08,25.42,29.87,27.153333333333336,73.0,1012.0,7.6,87.0,0.33,58.0
P05,14.4268,121.0266,2025-01-15,24.22,29.65,26.78,76.0,1014.0,5.36,54.0,0.23,100.0
P05,14.4268,121.0266,2025-01-22,25.67,30.55,27.641666666666666,65.0,1013.0,7.15,100.0,0.0,75.0
P05,14.4268,121.0266,2025-01-29,24.57,28.02,26.10166666666667,72.0,1015.0,6.17,80.0,0.0,97.0
P05,14.4268,121.0266,2025-02-05,24.95,27.72,25.793333333333333,83.0,1011.0,7.6,90.0,0.0,97.0
P05,14.4268,121.0266,2025-02-12,25.1,31.73,27.715,75.0,1014.0,5.36,66.0,0.0,53.0
P05,14.4268,121.0266,2025-02-19,25.95,30.54,27.761666666666667,68.0,1014.0,7.2,70.0,0.0,40.0
P05,14.4268,121.0266,2025-02-26,24.39,28.41,26.26,71.0,1017.0,6.71,114.0,0.0,75.0
P05,14.4268,121.0266,2025-03-05,26.62,33.36,29.30333333333333,66.0,1011.0,5.36,108.0,0.0,20.0
P05,14.4268,121.0266,2025-03-12,25.25,32.3,28.713333333333335,65.0,1013.0,6.26,99.0,0.0,20.0
P05,14.4268,121.0266,2025-03-19,26.04,31.65,28.028333333333332,65.0,1014.0,5.36,100.0,0.0,75.0
P05,14.4268,121.0266,2025-03-26,26.6,33.26,29.323333333333334,59.0,1008.0,4.63,110.0,0.0,20.0
P05,14.4268,121.0266,2025-04-09,27.68,34.09,30.096666666666668,64.0,1012.0,5.36,114.0,0.0,94.0
P05,14.4268,121.0266,2025-04-16,28.29,35.78,31.186666666666667,57.0,1011.0,4.92,91.0,0.0,20.0
P05,14.4268,121.0266,2025-04-23,27.61,35.59,31.060000000000002,59.0,1011.0,5.81,120.0,0.0,68.0
P05,14.4268,121.0266,2025-04-30,28.25,34.44,30.905,57.0,1011.0,6.17,130.0,0.0,20.0
P05,14.4268,121.0266,2025-05-07,26.58,34.53,29.581666666666667,63.0,1008.0,5.66,240.0,0.0,20.0
P05,14.4268,121.0266,2025-05-14,25.74,33.88,29.525000000000002,64.0,1011.0,6.26,91.0,0.0,36.0
P05,14.4268,121.0266,2025-05-21,27.6,33.8,30.58,63.0,1010.0,5.81,103.0,0.0,20.0
P05,14.4268,121.0266,2025-05-28,25.38,31.91,29.115,73.0,1010.0,4.92,103.0,0.43,75.0
P05,14.4268,121.0266,2025-06-04,27.86,34.19,30.26,71.0,1009.0,9.77,260.0,3.34,20.0
P05,14.4268,121.0266,2025-06-11,25.34,29.19,27.064999999999998,88.0,1006.0,4.63,220.0,0.0,100.0
P05,14.4268,121.0266,2025-06-18,24.52,30.59,27.076666666666668,78.0,1011.0,4.12,110.0,6.31,100.0
P05,14.4268,121.0266,2025-06-25,25.68,32.77,28.459999999999997,67.0,1010.0,6.17,260.0,0.93,20.0
P06,14.4268,121.0475,2025-01-01,25.35,28.81,26.733333333333334,86.0,1011.0,5.81,114.0,3.81,91.0
P06,14.4268,121.0475,2025-01-08,25.42,29.87,27.153333333333336,73.0,1012.0,7.6,87.0,0.33,58.0
P06,14.4268,121.0475,2025-01-15,24.22,29.65,26.78,76.0,1014.0,5.36,54.0,0.23,100.0
P06,14.4268,121.0475,2025-01-22,25.67,30.55,27.641666666666666,65.0,1013.0,7.15,100.0,0.0,75.0
P06,14.4268,121.0475,2025-01-29,24.57,28.02,26.10166666666667,72.0,1015.0,6.17,80.0,0.0,97.0
P06,14.4268,121.0475,2025-02-05,24.95,27.72,25.793333333333333,83.0,1011.0,7.6,90.0,0.0,97.0
P06,14.4268,121.0475,2025-02-12,25.1,31.73,27.715,75.0,1014.0,5.36,66.0,0.0,53.0
P06,14.4268,121.0475,2025-02-19,25.95,30.54,27.761666666666667,68.0,1014.0,7.2,70.0,0.0,40.0
P06,14.4268,121.0475,2025-02-26,24.39,28.41,26.26,71.0,1017.0,6.71,114.0,0.0,75.0
P06,14.4268,121.0475,2025-03-05,26.62,33.36,29.30333333333333,66.0,1011.0,5.36,108.0,0.0,20.0
P06,14.4268,121.0475,2025-03-12,25.25,32.3,28.713333333333335,65.0,1013.0,6.26,99.0,0.0,20.0
P06,14.4268,121.0475,2025-03-19,26.04,31.65,28.028333333333332,65.0,1014.0,5.36,100.0,0.0,75.0
P06,14.4268,121.0475,2025-03-26,26.6,33.26,29.323333333333334,59.0,1008.0,4.63,110.0,0.0,20.0
P06,14.4268,121.0475,2025-04-09,27.68,34.09,30.096666666666668,64.0,1012.0,5.36,114.0,0.0,94.0
P06,14.4268,121.0475,2025-04-16,28.29,35.78,31.186666666666667,57.0,1011.0,4.92,91.0,0.0,20.0
P06,14.4268,121.0475,2025-04-23,27.61,35.59,31.060000000000002,59.0,1011.0,5.81,120.0,0.0,68.0
P06,14.4268,121.0475,2025-04-30,28.25,34.44,30.905,57.0,1011.0,6.17,130.0,0.0,20.0
P06,14.4268,121.0475,2025-05-07,26.58,34.53,29.581666666666667,63.0,1008.0,5.66,240.0,0.0,20.0
P06,14.4268,121.0475,2025-05-14,25.74,33.88,29.525000000000002,64.0,1011.0,6.26,91.0,0.0,36.0
P06,14.4268,121.0475,2025-05-21,27.6,33.8,30.58,63.0,1010.0,5.81,103.0,0.0,20.0
P06,14.4268,121.0475,2025-05-28,25.38,31.91,29.115,73.0,1010.0,4.92,103.0,0.43,75.0
P06,14.4268,121.0475,2025-06-04,27.86,34.19,30.26,71.0,1009.0,9.77,260.0,3.34,20.0
P06,14.4268,121.0475,2025-06-11,25.34,29.19,27.064999999999998,88.0,1006.0,4.63,220.0,0.0,100.0
P06,14.4268,121.0475,2025-06-18,24.52,30.59,27.076666666666668,78.0,1011.0,4.12,110.0,6.31,100.0
P06,14.4268,121.0475,2025-06-25,25.68,32.77,28.459999999999997,67.0,1010.0,6.17,260.0,0.93,20.0
P07,14.4666,120.9847,2025-01-01,25.43,29.32,26.988333333333333,85.0,1011.0,5.77,98.0,3.18,97.0
P07,14.4666,120.9847,2025-01-08,25.38,30.14,27.206666666666667,71.0,1012.0,6.22,89.0,0.51,75.0
P07,14.4666,120.9847,2025-01-15,24.0,29.83,26.921666666666667,74.0,1014.0,5.75,93.0,0.11,87.0
P07,14.4666,120.9847,2025-01-22,25.57,30.82,27.686666666666667,65.0,1013.0,6.6,97.0,0.0,75.0
P07,14.4666,120.9847,2025-01-29,24.38,29.55,26.423333333333332,71.0,1015.0,7.31,54.0,0.0,99.0
P07,14.4666,120.9847,2025-02-05,24.74,30.03,26.171666666666667,81.0,1011.0,6.57,52.0,0.0,100.0
P07,14.4666,120.9847,2025-02-12,25.56,32.04,28.27,65.0,1014.0,8.11,97.0,0.0,42.0
P07,14.4666,120.9847,2025-02-19,25.96,30.5,27.993333333333336,62.0,1014.0,7.2,70.0,0.76,40.0
P07,14.4666,120.9847,2025-02-26,24.28,28.98,26.48,66.0,1017.0,9.05,101.0,0.0,75.0
P07,14.4666,120.9847,2025-03-05,26.73,34.19,29.83,64.0,1011.0,5.97,134.0,0.0,20.0
P07,14.4666,120.9847,2025-03-12,26.05,32.9,29.0,66.0,1012.0,9.37,111.0,0.0,20.0
P07,14.4666,120.9847,2025-03-19,25.93,31.49,28.179999999999996,66.0,1014.0,5.14,120.0,0.0,75.0
P07,14.4666,120.9847,2025-03-26,26.65,33.67,29.741666666666664,57.0,1008.0,7.24,107.0,0.0,20.0
P07,14.4666,120.9847,2025-04-09,27.73,34.34,30.305000000000003,63.0,1011.0,6.57,112.0,0.0,97.0
P07,14.4666,120.9847,2025-04-16,28.58,35.97,31.456666666666667,55.0,1010.0,6.77,129.0,0.0,20.0
P07,14.4666,120.9847,2025-04-23,27.77,35.62,31.313333333333333,59.0,1010.0,5.66,260.0,0.0,45.0
P07,14.4666,120.9847,2025-04-30,28.27,34.9,31.03,59.0,1010.0,10.08,109.0,0.0,99.0
P07,14.4666,120.9847,2025-05-07,26.88,34.7,29.973333333333333,62.0,1008.0,5.66,240.0,2.93,20.0
P07,14.4666,120.9847,2025-05-14,25.94,34.03,29.560000000000002,65.0,1011.0,7.83,115.0,0.0,21.0
P07,14.4666,120.9847,2025-05-21,27.92,34.19,30.863333333333333,61.0,1009.0,6.4,125.0,0.0,20.0
P07,14.4666,120.9847,2025-05-28,25.65,32.2,29.503333333333334,73.0,1008.0,4.12,120.0,2.37,75.0
P07,14.4666,120.9847,2025-06-04,28.11,34.14,30.45,71.0,1008.0,9.77,260.0,3.0,20.0
P07,14.4666,120.9847,2025-06-11,25.61,29.15,27.266666666666666,88.0,1006.0,8.32,238.0,1.54,100.0
P07,14.4666,120.9847,2025-06-18,25.46,31.33,27.535,75.0,1010.0,4.12,110.0,8.75,100.0
P07,14.4666,120.9847,2025-06-25,26.32,32.76,28.849999999999998,68.0,1009.0,6.17,260.0,0.7,20.0
P08,14.4666,121.0056,2025-01-01,25.43,29.32,26.988333333333333,85.0,1011.0,5.77,98.0,3.18,97.0
P08,14.4666,121.0056,2025-01-08,25.38,30.14,27.206666666666667,71.0,1012.0,6.22,89.0,0.51,75.0
P08,14.4666,121.0056,2025-01-15,24.0,29.83,26.921666666666667,74.0,1014.0,5.75,93.0,0.11,87.0
P08,14.4666,121.0056,2025-01-22,25.57,30.82,27.686666666666667,65.0,1013.0,6.6,97.0,0.0,75.0
P08,14.4666,121.0056,2025-01-29,24.38,29.55,26.423333333333332,71.0,1015.0,7.31,54.0,0.0,99.0
P08,14.4666,121.0056,2025-02-05,24.74,30.03,26.171666666666667,81.0,1011.0,6.57,52.0,0.0,100.0
P08,14.4666,121.0056,2025-02-12,25.56,32.04,28.27,65.0,1014.0,8.11,97.0,0.0,42.0
P08,14.4666,121.0056,2025-02-19,25.96,30.5,27.993333333333336,62.0,1014.0,7.2,70.0,0.76,40.0
P08,14.4666,121.0056,2025-02-26,24.28,28.98,26.48,66.0,1017.0,9.05,101.0,0.0,75.0
P08,14.4666,121.0056,2025-03-05,26.73,34.19,29.83,64.0,1011.0,5.97,134.0,0.0,20.0
P08,14.4666,121.0056,2025-03-12,26.05,32.9,29.0,66.0,1012.0,9.37,111.0,0.0,20.0
P08,14.4666,121.0056,2025-03-19,25.93,31.49,28.179999999999996,66.0,1014.0,5.14,120.0,0.0,75.0
P08,14.4666,121.0056,2025-03-26,26.65,33.67,29.741666666666664,57.0,1008.0,7.24,107.0,0.0,20.0
P08,14.4666,121.0056,2025-04-09,27.73,34.34,30.305000000000003,63.0,1011.0,6.57,112.0,0.0,97.0
P08,14.4666,121.0056,2025-04-16,28.58,35.97,31.456666666666667,55.0,1010.0,6.77,129.0,0.0,20.0
P08,14.4666,121.0056,2025-04-23,27.77,35.62,31.313333333333333,59.0,1010.0,5.66,260.0,0.0,45.0
P08,14.4666,121.0056,2025-04-30,28.27,34.9,31.03,59.0,1010.0,10.08,109.0,0.0,99.0
P08,14.4666,121.0056,2025-05-07,26.88,34.7,29.973333333333333,62.0,1008.0,5.66,240.0,2.93,20.0
P08,14.4666,121.0056,2025-05-14,25.94,34.03,29.560000000000002,65.0,1011.0,7.83,115.0,0.0,21.0
P08,14.4666,121.0056,2025-05-21,27.92,34.19,30.863333333333333,61.0,1009.0,6.4,125.0,0.0,20.0
P08,14.4666,121.0056,2025-05-28,25.65,32.2,29.503333333333334,73.0,1008.0,4.12,120.0,2.37,75.0
P08,14.4666,121.0056,2025-06-04,28.11,34.14,30.45,71.0,1008.0,9.77,260.0,3.0,20.0
P08,14.4666,121.0056,2025-06-11,25.61,29.15,27.266666666666666,88.0,1006.0,8.32,238.0,1.54,100.0
P08,14.4666,121.0056,2025-06-18,25.46,31.33,27.535,75.0,1010.0,4.12,110.0,8.75,100.0
P08,14.4666,121.0056,2025-06-25,26.32,32.76,28.849999999999998,68.0,1009.0,6.17,260.0,0.7,20.0
P09,14.4666,121.0266,2025-01-01,25.39,29.13,26.888333333333332,85.0,1011.0,5.8,97.0,3.48,96.0
P09,14.4666,121.0266,2025-01-08,25.39,30.04,27.18166666666667,71.0,1012.0,6.42,90.0,0.45,70.0
P09,14.4666,121.0266,2025-01-15,24.06,29.76,26.86,75.0,1014.0,5.9,94.0,0.15,88.0
P09,14.4666,121.0266,2025-01-22,25.6,30.72,27.666666666666668,65.0,1013.0,6.75,97.0,0.0,75.0
P09,14.4666,121.0266,2025-01-29,24.45,28.39,26.201666666666668,71.0,1015.0,7.18,56.0,0.0,98.0
P09,14.4666,121.0266,2025-02-05,24.81,30.0,26.168333333333333,82.0,1011.0,6.52,53.0,0.0,99.0
P09,14.4666,121.0266,2025-02-12,25.37,31.91,28.135,65.0,1014.0,7.89,93.0,0.0,46.0
P09,14.4666,121.0266,2025-02-19,25.96,30.42,27.930000000000003,63.0,1014.0,7.2,70.0,0.97,40.0
P09,14.4666,121.0266,2025-02-26,24.34,28.82,26.418333333333333,67.0,1017.0,9.08,99.0,0.0,75.0
P09,14.4666,121.0266,2025-03-05,26.7,34.07,29.733333333333334,65.0,1011.0,5.92,132.0,0.0,20.0
P09,14.4666,121.0266,2025-03-12,25.99,32.68,28.893333333333334,67.0,1012.0,9.23,108.0,0.0,20.0
P09,14.4666,121.0266,2025-03-19,25.92,31.49,28.141666666666666,66.0,1014.0,5.14,120.0,0.0,75.0
P09,14.4666,121.0266,2025-03-26,26.61,33.57,29.599999999999998,59.0,1008.0,7.01,102.0,0.0,20.0
P09,14.4666,121.0266,2025-04-09,27.7,34.26,30.235,63.0,1012.0,6.23,107.0,0.0,97.0
P09,14.4666,121.0266,2025-04-16,28.51,35.91,31.39,55.0,1011.0,6.36,130.0,0.0,20.0
P09,14.4666,121.0266,2025-04-23,27.7,35.6,31.221666666666668,59.0,1011.0,5.66,260.0,0.0,51.0
P09,14.4666,121.0266,2025-04-30,28.26,34.76,30.973333333333333,58.0,1011.0,9.98,105.0,0.0,98.0
P09,14.4666,121.0266,2025-05-07,26.79,34.64,29.893333333333334,62.0,1008.0,5.66,240.0,3.13,20.0
P09,14.4666,121.0266,2025-05-14,25.87,33.93,29.531666666666666,64.0,1011.0,7.68,113.0,0.0,27.0
P09,14.4666,121.0266,2025-05-21,27.81,34.07,30.775000000000002,61.0,1010.0,6.26,101.0,0.0,20.0
P09,14.4666,121.0266,2025-05-28,25.59,32.11,29.419999999999998,73.0,1010.0,4.12,120.0,2.59,75.0
P09,14.4666,121.0266,2025-06-04,27.99,34.15,30.41,71.0,1009.0,9.77,260.0,3.59,20.0
P09,14.4666,121.0266,2025-06-11,25.53,29.15,27.209999999999997,88.0,1006.0,7.94,237.0,1.38,100.0
P09,14.4666,121.0266,2025-06-18,25.33,31.22,27.461666666666662,78.0,1011.0,4.12,110.0,7.86,100.0
P09,14.4666,121.0266,2025-06-25,26.22,32.76,28.784999999999997,68.0,1010.0,6.17,260.0,0.69,20.0
P10,14.4666,121.0475,2025-01-01,25.35,28.81,26.733333333333334,86.0,1011.0,5.81,114.0,3.81,91.0
P10,14.4666,121.0475,2025-01-08,25.42,29.87,27.153333333333336,73.0,1012.0,7.6,87.0,0.33,58.0
P10,14.4666,121.0475,2025-01-15,24.22,29.65,26.78,76.0,1014.0,5.36,54.0,0.23,100.0
P10,14.4666,121.0475,2025-01-22,25.67,30.55,27.641666666666666,65.0,1013.0,7.15,100.0,0.0,75.0
P10,14.4666,121.0475,2025-01-29,24.57,28.02,26.10166666666667,72.0,1015.0,6.17,80.0,0.0,97.0
