point_id,latitude,longitude,date,aqi_mean,co_mean,no_mean,no2_mean,o3_mean,so2_mean,pm2_5_mean,pm10_mean,nh3_mean
P01,14.3871,121.0266,2025-04-16,2.28,169.77239999999998,0.0296,1.484,68.4128,1.4904,20.3128,22.96,0.7412000000000001
P01,14.3871,121.0266,2025-04-23,1.84,148.5472,0.0172,1.2512,66.4304,1.008,15.6424,17.088800000000003,0.4736
P01,14.3871,121.0266,2025-04-30,1.0,151.49,0.0984,2.2664,35.0176,0.888,5.2620000000000005,5.617999999999999,0.8484
P01,14.3871,121.0266,2025-05-07,1.0,177.3368,0.08280000000000001,1.6952,30.577199999999998,0.3396,2.4452000000000003,2.8007999999999997,2.7848
P01,14.3871,121.0266,2025-05-14,2.0,205.93439999999998,0.12,2.6048,56.7164,2.032,16.018,16.9032,2.6952
P01,14.3871,121.0266,2025-05-21,1.0,121.3132,0.018000000000000002,1.0908,34.5072,0.3864,2.3956,2.6324,1.3175999999999999
P01,14.3871,121.0266,2025-05-28,1.0,136.6944,0.0216,0.9331999999999999,38.8916,0.182,3.7763999999999998,3.958,0.9520000000000001
P01,14.3871,121.0266,2025-06-04,1.0,135.8724,0.0048,0.6124,41.6924,0.11,1.0151999999999999,1.4704,0.18960000000000002
P01,14.3871,121.0266,2025-06-11,1.0,186.7236,0.0076,0.6536,44.919200000000004,0.1056,1.632,2.2316,0.11960000000000001
P01,14.3871,121.0266,2025-06-18,1.08,185.44119999999998,0.031200000000000002,2.3632,32.4312,0.426,6.1988,6.4716,0.8724
P01,14.3871,121.0266,2025-06-25,1.0,149.0888,0.011600000000000001,1.3104,39.7508,0.15439999999999998,1.4428,1.6536000000000002,0.3504
P02,14.3871,121.0475,2025-01-01,1.12,370.904,0.11040000000000001,13.962,41.4128,15.978,5.9116,9.829600000000001,3.048
P02,14.3871,121.0475,2025-01-08,2.0,378.514,0.1616,11.6904,74.47279999999999,11.930399999999999,10.5748,16.936400000000003,2.888
P02,14.3871,121.0475,2025-01-15,1.6,380.5168,0.12560000000000002,12.615599999999999,59.965599999999995,14.065999999999999,7.7676,14.078,3.0756
P02,14.3871,121.0475,2025-01-22,1.84,332.05,0.4572,9.1552,71.21039999999999,12.001600000000002,6.966799999999999,16.608,2.8464
P02,14.3871,121.0475,2025-01-29,2.12,403.48040000000003,0.2688,10.387599999999999,84.5708,10.388399999999999,6.2396,10.0708,3.5248000000000004
P02,14.3871,121.0475,2025-02-05,2.24,436.3244,0.27759999999999996,12.5264,86.5748,12.7508,9.2128,14.027999999999999,4.06
P02,14.3871,121.0475,2025-02-12,1.96,386.3904,0.4636,12.362400000000001,75.36,17.366,6.6328,10.8848,3.0616000000000003
P02,14.3871,121.0475,2025-02-19,1.6,436.8592,0.0836,12.54,65.9036,13.4132,8.752,13.5928,3.6439999999999997
P02,14.3871,121.0475,2025-02-26,2.24,391.86519999999996,0.37520000000000003,9.4524,87.1468,12.8552,6.3324,13.1808,2.7916
P02,14.3871,121.0475,2025-03-05,2.0,397.94666666666666,0.21777777777777776,19.172222222222224,25.552222222222223,24.716666666666665,8.224444444444444,14.450000000000001,4.397777777777778
P02,14.3871,121.0475,2025-03-12,1.28,320.9688,0.3788,9.9008,51.04,14.523599999999998,4.2288,7.6912,2.4504
P02,14.3871,121.0475,2025-03-19,2.0,420.7036,0.10640000000000001,11.5328,82.0544,12.983600000000001,6.567200000000001,11.0656,3.734
P02,14.3871,121.0475,2025-03-26,1.3333333333333333,387.5622222222222,0.86,15.841111111111111,23.741111111111113,20.345555555555556,6.222222222222222,12.647777777777778,4.521111111111111
P02,14.3871,121.0475,2025-04-09,1.0,159.37040000000002,0.09,2.1596,42.6444,1.1868,6.976,8.5024,0.9296
P02,14.3871,121.0475,2025-04-16,2.28,169.77239999999998,0.0296,1.484,68.4128,1.4904,20.3128,22.96,0.7412000000000001
P02,14.3871,121.0475,2025-04-23,1.84,148.5472,0.0172,1.2512,66.4304,1.008,15.6424,17.088800000000003,0.4736
P02,14.3871,121.0475,2025-04-30,1.0,151.49,0.0984,2.2664,35.0176,0.888,5.2620000000000005,5.617999999999999,0.8484
P02,14.3871,121.0475,2025-05-07,1.0,177.3368,0.08280000000000001,1.6952,30.577199999999998,0.3396,2.4452000000000003,2.8007999999999997,2.7848
P02,14.3871,121.0475,2025-05-14,2.0,205.93439999999998,0.12,2.6048,56.7164,2.032,16.018,16.9032,2.6952
P02,14.3871,121.0475,2025-05-21,1.0,121.3132,0.018000000000000002,1.0908,34.5072,0.3864,2.3956,2.6324,1.3175999999999999
P02,14.3871,121.0475,2025-05-28,1.0,136.6944,0.0216,0.9331999999999999,38.8916,0.182,3.7763999999999998,3.958,0.9520000000000001
P02,14.3871,121.0475,2025-06-04,1.0,135.8724,0.0048,0.6124,41.6924,0.11,1.0151999999999999,1.4704,0.18960000000000002
P02,14.3871,121.0475,2025-06-11,1.0,186.7236,0.0076,0.6536,44.919200000000004,0.1056,1.632,2.2316,0.11960000000000001
P02,14.3871,121.0475,2025-06-18,1.08,185.44119999999998,0.031200000000000002,2.3632,32.4312,0.426,6.1988,6.4716,0.8724
P02,14.3871,121.0475,2025-06-25,1.0,149.0888,0.011600000000000001,1.3104,39.7508,0.15439999999999998,1.4428,1.6536000000000002,0.3504
P03,14.4268,120.9847,2025-01-01,1.12,370.904,0.11040000000000001,13.962,41.4128,15.978,5.9116,9.829600000000001,3.048
P03,14.4268,120.9847,2025-01-08,2.0,378.514,0.1616,11.6904,74.47279999999999,11.930399999999999,10.5748,16.936400000000003,2.888
P03,14.4268,120.9847,2025-01-15,1.6,380.5168,0.12560000000000002,12.615599999999999,59.965599999999995,14.065999999999999,7.7676,14.078,3.0756
P03,14.4268,120.9847,2025-01-22,1.84,332.05,0.4572,9.1552,71.21039999999999,12.001600000000002,6.966799999999999,16.608,2.8464
P03,14.4268,120.9847,2025-01-29,2.12,403.48040000000003,0.2688,10.387599999999999,84.5708,10.388399999999999,6.2396,10.0708,3.5248000000000004
P03,14.4268,120.9847,2025-02-05,2.24,436.3244,0.27759999999999996,12.5264,86.5748,12.7508,9.2128,14.027999999999999,4.06
P03,14.4268,120.9847,2025-02-12,1.96,386.3904,0.4636,12.362400000000001,75.36,17.366,6.6328,10.8848,3.0616000000000003
P03,14.4268,120.9847,2025-02-19,1.6,436.8592,0.0836,12.54,65.9036,13.4132,8.752,13.5928,3.6439999999999997
P03,14.4268,120.9847,2025-02-26,2.24,391.86519999999996,0.37520000000000003,9.4524,87.1468,12.8552,6.3324,13.1808,2.7916
P03,14.4268,120.9847,2025-03-05,2.0,397.94666666666666,0.21777777777777776,19.172222222222224,25.552222222222223,24.716666666666665,8.224444444444444,14.450000000000001,4.397777777777778
P03,14.4268,120.9847,2025-03-12,1.28,320.9688,0.3788,9.9008,51.04,14.523599999999998,4.2288,7.6912,2.4504
P03,14.4268,120.9847,2025-03-19,2.0,420.7036,0.10640000000000001,11.5328,82.0544,12.983600000000001,6.567200000000001,11.0656,3.734
P03,14.4268,120.9847,2025-03-26,1.3333333333333333,387.5622222222222,0.86,15.841111111111111,23.741111111111113,20.345555555555556,6.222222222222222,12.647777777777778,4.521111111111111
P03,14.4268,120.9847,2025-04-09,1.0,159.37040000000002,0.09,2.1596,42.6444,1.1868,6.976,8.5024,0.9296
P03,14.4268,120.9847,2025-04-16,2.28,169.77239999999998,0.0296,1.484,68.4128,1.4904,20.3128,22.96,0.7412000000000001
P03,14.4268,120.9847,2025-04-23,1.84,148.5472,0.0172,1.2512,66.4304,1.008,15.6424,17.088800000000003,0.4736
P03,14.4268,120.9847,2025-04-30,1.0,151.49,0.0984,2.2664,35.0176,0.888,5.2620000000000005,5.617999999999999,0.8484
P03,14.4268,120.9847,2025-05-07,1.0,177.3368,0.08280000000000001,1.6952,30.577199999999998,0.3396,2.4452000000000003,2.8007999999999997,2.7848
P03,14.4268,120.9847,2025-05-14,2.0,205.93439999999998,0.12,2.6048,56.7164,2.032,16.018,16.9032,2.6952
P03,14.4268,120.9847,2025-05-21,1.0,121.3132,0.018000000000000002,1.0908,34.5072,0.3864,2.3956,2.6324,1.3175999999999999
P03,14.4268,120.9847,2025-05-28,1.0,136.6944,0.0216,0.9331999999999999,38.8916,0.182,3.7763999999999998,3.958,0.9520000000000001
P03,14.4268,120.9847,2025-06-04,1.0,135.8724,0.0048,0.6124,41.6924,0.11,1.0151999999999999,1.4704,0.18960000000000002
P03,14.4268,120.9847,2025-06-11,1.0,186.7236,0.0076,0.6536,44.919200000000004,0.1056,1.632,2.2316,0.11960000000000001
P03,14.4268,120.9847,2025-06-18,1.08,185.44119999999998,0.031200000000000002,2.3632,32.4312,0.426,6.1988,6.4716,0.8724
P03,14.4268,120.9847,2025-06-25,1.0,149.0888,0.011600000000000001,1.3104,39.7508,0.15439999999999998,1.4428,1.6536000000000002,0.3504
P04,14.4268,121.0056,2025-01-01,1.12,370.904,0.11040000000000001,13.962,41.4128,15.978,5.9116,9.829600000000001,3.048
P04,14.4268,121.0056,2025-01-08,2.0,378.514,0.1616,11.6904,74.47279999999999,11.930399999999999,10.5748,16.936400000000003,2.888
P04,14.4268,121.0056,2025-01-15,1.6,380.5168,0.12560000000000002,12.615599999999999,59.965599999999995,14.065999999999999,7.7676,14.078,3.0756
P04,14.4268,121.0056,2025-01-22,1.84,332.05,0.4572,9.1552,71.21039999999999,12.001600000000002,6.966799999999999,16.608,2.8464
P04,14.4268,121.0056,2025-01-29,2.12,403.48040000000003,0.2688,10.387599999999999,84.5708,10.388399999999999,6.2396,10.0708,3.5248000000000004
P04,14.4268,121.0056,2025-02-05,2.24,436.3244,0.27759999999999996,12.5264,86.5748,12.7508,9.2128,14.027999999999999,4.06
P04,14.4268,121.0056,2025-02-12,1.96,386.3904,0.4636,12.362400000000001,75.36,17.366,6.6328,10.8848,3.0616000000000003
P04,14.4268,121.0056,2025-02-19,1.6,436.8592,0.0836,12.54,65.9036,13.4132,8.752,13.5928,3.6439999999999997
P04,14.4268,121.0056,2025-02-26,2.24,391.86519999999996,0.37520000000000003,9.4524,87.1468,12.8552,6.3324,13.1808,2.7916
P04,14.4268,121.0056,2025-03-05,2.0,397.94666666666666,0.21777777777777776,19.172222222222224,25.552222222222223,24.716666666666665,8.224444444444444,14.450000000000001,4.397777777777778
P04,14.4268,121.0056,2025-03-12,1.28,320.9688,0.3788,9.9008,51.04,14.523599999999998,4.2288,7.6912,2.4504
P04,14.4268,121.0056,2025-03-19,2.0,420.7036,0.10640000000000001,11.5328,82.0544,12.983600000000001,6.567200000000001,11.0656,3.734
P04,14.4268,121.0056,2025-03-26,1.3333333333333333,387.5622222222222,0.86,15.841111111111111,23.741111111111113,20.345555555555556,6.222222222222222,12.647777777777778,4.521111111111111
P04,14.4268,121.0056,2025-04-09,1.0,159.37040000000002,0.09,2.1596,42.6444,1.1868,6.976,8.5024,0.9296
P04,14.4268,121.0056,2025-04-16,2.28,169.77239999999998,0.0296,1.484,68.4128,1.4904,20.3128,22.96,0.7412000000000001
P04,14.4268,121.0056,2025-04-23,1.84,148.5472,0.0172,1.2512,66.4304,1.008,15.6424,17.088800000000003,0.4736
P04,14.4268,121.0056,2025-04-30,1.0,151.49,0.0984,2.2664,35.0176,0.888,5.2620000000000005,5.617999999999999,0.8484
P04,14.4268,121.0056,2025-05-07,1.0,177.3368,0.08280000000000001,1.6952,30.577199999999998,0.3396,2.4452000000000003,2.8007999999999997,2.7848
P04,14.4268,121.0056,2025-05-14,2.0,205.93439999999998,0.12,2.6048,56.7164,2.032,16.018,16.9032,2.6952
P04,14.4268,121.0056,2025-05-21,1.0,121.3132,0.018000000000000002,1.0908,34.5072,0.3864,2.3956,2.6324,1.3175999999999999
P04,14.4268,121.0056,2025-05-28,1.0,136.6944,0.0216,0.9331999999999999,38.8916,0.182,3.7763999999999998,3.958,0.9520000000000001
P04,14.4268,121.0056,2025-06-04,1.0,135.8724,0.0048,0.6124,41.6924,0.11,1.0151999999999999,1.4704,0.18960000000000002
P04,14.4268,121.0056,2025-06-11,1.0,186.7236,0.0076,0.6536,44.919200000000004,0.1056,1.632,2.2316,0.11960000000000001
P04,14.4268,121.0056,2025-06-18,1.08,185.44119999999998,0.031200000000000002,2.3632,32.4312,0.426,6.1988,6.4716,0.8724
P04,14.4268,121.0056,2025-06-25,1.0,149.0888,0.011600000000000001,1.3104,39.7508,0.15439999999999998,1.4428,1.6536000000000002,0.3504
P05,14.4268,121.0266,2025-01-01,1.12,370.904,0.11040000000000001,13.962,41.4128,15.978,5.9116,9.829600000000001,3.048
P05,14.4268,121.0266,2025-01-08,2.0,378.514,0.1616,11.6904,74.47279999999999,11.930399999999999,10.5748,16.936400000000003,2.888
P05,14.4268,121.0266,2025-01-15,1.6,380.5168,0.12560000000000002,12.615599999999999,59.965599999999995,14.065999999999999,7.7676,14.078,3.0756
P05,14.4268,121.0266,2025-01-22,1.84,332.05,0.4572,9.1552,71.21039999999999,12.001600000000002,6.966799999999999,16.608,2.8464
P05,14.4268,121.0266,2025-01-29,2.12,403.48040000000003,0.2688,10.387599999999999,84.5708,10.388399999999999,6.2396,10.0708,3.5248000000000004
P05,14.4268,121.0266,2025-02-05,2.24,436.3244,0.27759999999999996,12.5264,86.5748,12.7508,9.2128,14.027999999999999,4.06
P05,14.4268,121.0266,2025-02-12,1.96,386.3904,0.4636,12.362400000000001,75.36,17.366,6.6328,10.8848,3.0616000000000003
P05,14.4268,121.0266,2025-02-19,1.6,436.8592,0.0836,12.54,65.9036,13.4132,8.752,13.5928,3.6439999999999997
P05,14.4268,121.0266,2025-02-26,2.24,391.86519999999996,0.37520000000000003,9.4524,87.1468,12.8552,6.3324,13.1808,2.7916
P05,14.4268,121.0266,2025-03-05,2.0,397.94666666666666,0.21777777777777776,19.172222222222224,25.552222222222223,24.716666666666665,8.224444444444444,14.450000000000001,4.397777777777778
P05,14.4268,121.0266,2025-03-12,1.28,320.9688,0.3788,9.9008,51.04,14.523599999999998,4.2288,7.6912,2.4504
P05,14.4268,121.0266,2025-03-19,2.0,420.7036,0.10640000000000001,11.5328,82.0544,12.983600000000001,6.567200000000001,11.0656,3.734
P05,14.4268,121.0266,2025-03-26,1.3333333333333333,387.5622222222222,0.86,15.841111111111111,23.741111111111113,20.345555555555556,6.222222222222222,12.647777777777778,4.521111111111111
P05,14.4268,121.0266,2025-04-09,1.0,159.37040000000002,0.09,2.1596,42.6444,1.1868,6.976,8.5024,0.9296
P05,14.4268,121.0266,2025-04-16,2.28,169.77239999999998,0.0296,1.484,68.4128,1.4904,20.3128,22.96,0.7412000000000001
P05,14.4268,121.0266,2025-04-23,1.84,148.5472,0.0172,1.2512,66.4304,1.008,15.6424,17.088800000000003,0.4736
P05,14.4268,121.0266,2025-04-30,1.0,151.49,0.0984,2.2664,35.0176,0.888,5.2620000000000005,5.617999999999999,0.8484
P05,14.4268,121.0266,2025-05-07,1.0,177.3368,0.08280000000000001,1.6952,30.577199999999998,0.3396,2.4452000000000003,2.8007999999999997,2.7848
P05,14.4268,121.0266,2025-05-14,2.0,205.93439999999998,0.12,2.6048,56.7164,2.032,16.018,16.9032,2.6952
P05,14.4268,121.0266,2025-05-21,1.0,121.3132,0.018000000000000002,1.0908,34.5072,0.3864,2.3956,2.6324,1.3175999999999999
P05,14.4268,121.0266,2025-05-28,1.0,136.6944,0.0216,0.9331999999999999,38.8916,0.182,3.7763999999999998,3.958,0.9520000000000001
P05,14.4268,121.0266,2025-06-04,1.0,135.8724,0.0048,0.6124,41.6924,0.11,1.0151999999999999,1.4704,0.18960000000000002
P05,14.4268,121.0266,2025-06-11,1.0,186.7236,0.0076,0.6536,44.919200000000004,0.1056,1.632,2.2316,0.11960000000000001
P05,14.4268,121.0266,2025-06-18,1.08,185.44119999999998,0.031200000000000002,2.3632,32.4312,0.426,6.1988,6.4716,0.8724
P05,14.4268,121.0266,2025-06-25,1.0,149.0888,0.011600000000000001,1.3104,39.7508,0.15439999999999998,1.4428,1.6536000000000002,0.3504
P06,14.4268,121.0475,2025-01-01,1.12,370.904,0.11040000000000001,13.962,41.4128,15.978,5.9116,9.829600000000001,3.048
P06,14.4268,121.0475,2025-01-08,2.0,378.514,0.1616,11.6904,74.47279999999999,11.930399999999999,10.5748,16.936400000000003,2.888
P06,14.4268,121.0475,2025-01-15,1.6,380.5168,0.12560000000000002,12.615599999999999,59.965599999999995,14.065999999999999,7.7676,14.078,3.0756
P06,14.4268,121.0475,2025-01-22,1.84,332.05,0.4572,9.1552,71.21039999999999,12.001600000000002,6.966799999999999,16.608,2.8464
P06,14.4268,121.0475,2025-01-29,2.12,403.48040000000003,0.2688,10.387599999999999,84.5708,10.388399999999999,6.2396,10.0708,3.5248000000000004
P06,14.4268,121.0475,2025-02-05,2.24,436.3244,0.27759999999999996,12.5264,86.5748,12.7508,9.2128,14.027999999999999,4.06
P06,14.4268,121.0475,2025-02-12,1.96,386.3904,0.4636,12.362400000000001,75.36,17.366,6.6328,10.8848,3.0616000000000003
P06,14.4268,121.0475,2025-02-19,1.6,436.8592,0.0836,12.54,65.9036,13.4132,8.752,13.5928,3.6439999999999997
P06,14.4268,121.0475,2025-02-26,2.24,391.86519999999996,0.37520000000000003,9.4524,87.1468,12.8552,6.3324,13.1808,2.7916
P06,14.4268,121.0475,2025-03-05,2.0,397.94666666666666,0.21777777777777776,19.172222222222224,25.552222222222223,24.716666666666665,8.224444444444444,14.450000000000001,4.397777777777778
P06,14.4268,121.0475,2025-03-12,1.28,320.9688,0.3788,9.9008,51.04,14.523599999999998,4.2288,7.6912,2.4504
P06,14.4268,121.0475,2025-03-19,2.0,420.7036,0.10640000000000001,11.5328,82.0544,12.983600000000001,6.567200000000001,11.0656,3.734
P06,14.4268,121.0475,2025-03-26,1.3333333333333333,387.5622222222222,0.86,15.841111111111111,23.741111111111113,20.345555555555556,6.222222222222222,12.647777777777778,4.521111111111111
P06,14.4268,121.0475,2025-04-09,1.0,159.37040000000002,0.09,2.1596,42.6444,1.1868,6.976,8.5024,0.9296
P06,14.4268,121.0475,2025-04-16,2.28,169.77239999999998,0.0296,1.484,68.4128,1.4904,20.3128,22.96,0.7412000000000001
P06,14.4268,121.0475,2025-04-23,1.84,148.5472,0.0172,1.2512,66.4304,1.008,15.6424,17.088800000000003,0.4736
P06,14.4268,121.0475,2025-04-30,1.0,151.49,0.0984,2.2664,35.0176,0.888,5.2620000000000005,5.617999999999999,0.8484
P06,14.4268,121.0475,2025-05-07,1.0,177.3368,0.08280000000000001,1.6952,30.577199999999998,0.3396,2.4452000000000003,2.8007999999999997,2.7848
P06,14.4268,121.0475,2025-05-14,2.0,205.93439999999998,0.12,2.6048,56.7164,2.032,16.018,16.9032,2.6952
P06,14.4268,121.0475,2025-05-21,1.0,121.3132,0.018000000000000002,1.0908,34.5072,0.3864,2.3956,2.6324,1.3175999999999999
P06,14.4268,121.0475,2025-05-28,1.0,136.6944,0.0216,0.9331999999999999,38.8916,0.182,3.7763999999999998,3.958,0.9520000000000001
P06,14.4268,121.0475,2025-06-04,1.0,135.8724,0.0048,0.6124,41.6924,0.11,1.0151999999999999,1.4704,0.18960000000000002
P06,14.4268,121.0475,2025-06-11,1.0,186.7236,0.0076,0.6536,44.919200000000004,0.1056,1.632,2.2316,0.11960000000000001
P06,14.4268,121.0475,2025-06-18,1.08,185.44119999999998,0.031200000000000002,2.3632,32.4312,0.426,6.1988,6.4716,0.8724
P06,14.4268,121.0475,2025-06-25,1.0,149.0888,0.011600000000000001,1.3104,39.7508,0.15439999999999998,1.4428,1.6536000000000002,0.3504
P07,14.4666,120.9847,2025-01-01,1.12,370.904,0.11040000000000001,13.962,41.4128,15.978,5.9116,9.829600000000001,3.048
P07,14.4666,120.9847,2025-01-08,2.0,378.514,0.1616,11.6904,74.47279999999999,11.930399999999999,10.5748,16.936400000000003,2.888
P07,14.4666,120.9847,2025-01-15,1.6,380.5168,0.12560000000000002,12.615599999999999,59.965599999999995,14.065999999999999,7.7676,14.078,3.0756
P07,14.4666,120.9847,2025-01-22,1.84,332.05,0.4572,9.1552,71.21039999999999,12.001600000000002,6.966799999999999,16.608,2.8464
P07,14.4666,120.9847,2025-01-29,2.12,403.48040000000003,0.2688,10.387599999999999,84.5708,10.388399999999999,6.2396,10.0708,3.5248000000000004
P07,14.4666,120.9847,2025-02-05,2.24,436.3244,0.27759999999999996,12.5264,86.5748,12.7508,9.2128,14.027999999999999,4.06
P07,14.4666,120.9847,2025-02-12,1.96,386.3904,0.4636,12.362400000000001,75.36,17.366,6.6328,10.8848,3.0616000000000003
P07,14.4666,120.9847,2025-02-19,1.6,436.8592,0.0836,12.54,65.9036,13.4132,8.752,13.5928,3.6439999999999997
P07,14.4666,120.9847,2025-02-26,2.24,391.86519999999996,0.37520000000000003,9.4524,87.1468,12.8552,6.3324,13.1808,2.7916
P07,14.4666,120.9847,2025-03-05,2.0,397.94666666666666,0.21777777777777776,19.172222222222224,25.552222222222223,24.716666666666665,8.224444444444444,14.450000000000001,4.397777777777778
P07,14.4666,120.9847,2025-03-12,1.28,320.9688,0.3788,9.9008,51.04,14.523599999999998,4.2288,7.6912,2.4504
P07,14.4666,120.9847,2025-03-19,2.0,420.7036,0.10640000000000001,11.5328,82.0544,12.983600000000001,6.567200000000001,11.0656,3.734
P07,14.4666,120.9847,2025-03-26,1.3333333333333333,387.5622222222222,0.86,15.841111111111111,23.741111111111113,20.345555555555556,6.222222222222222,12.647777777777778,4.521111111111111
P07,14.4666,120.9847,2025-04-09,1.0,159.37040000000002,0.09,2.1596,42.6444,1.1868,6.976,8.5024,0.9296
P07,14.4666,120.9847,2025-04-16,2.28,169.77239999999998,0.0296,1.484,68.4128,1.4904,20.3128,22.96,0.7412000000000001
P07,14.4666,120.9847,2025-04-23,1.84,148.5472,0.0172,1.2512,66.4304,1.008,15.6424,17.088800000000003,0.4736
P07,14.4666,120.9847,2025-04-30,1.0,151.49,0.0984,2.2664,35.0176,0.888,5.2620000000000005,5.617999999999999,0.8484
P07,14.4666,120.9847,2025-05-07,1.0,177.3368,0.08280000000000001,1.6952,30.577199999999998,0.3396,2.4452000000000003,2.8007999999999997,2.7848
P07,14.4666,120.9847,2025-05-14,2.0,205.93439999999998,0.12,2.6048,56.7164,2.032,16.018,16.9032,2.6952
P07,14.4666,120.9847,2025-05-21,1.0,121.3132,0.018000000000000002,1.0908,34.5072,0.3864,2.3956,2.6324,1.3175999999999999
P07,14.4666,120.9847,2025-05-28,1.0,136.6944,0.0216,0.9331999999999999,38.8916,0.182,3.7763999999999998,3.958,0.9520000000000001
P07,14.4666,120.9847,2025-06-04,1.0,135.8724,0.0048,0.6124,41.6924,0.11,1.0151999999999999,1.4704,0.18960000000000002
P07,14.4666,120.9847,2025-06-11,1.0,186.7236,0.0076,0.6536,44.919200000000004,0.1056,1.632,2.2316,0.11960000000000001
P07,14.4666,120.9847,2025-06-18,1.08,185.44119999999998,0.031200000000000002,2.3632,32.4312,0.426,6.1988,6.4716,0.8724
P07,14.4666,120.9847,2025-06-25,1.0,149.0888,0.011600000000000001,1.3104,39.7508,0.15439999999999998,1.4428,1.6536000000000002,0.3504
P08,14.4666,121.0056,2025-01-01,1.12,370.904,0.11040000000000001,13.962,41.4128,15.978,5.9116,9.829600000000001,3.048
P08,14.4666,121.0056,2025-01-08,2.0,378.514,0.1616,11.6904,74.47279999999999,11.930399999999999,10.5748,16.936400000000003,2.888
P08,14.4666,121.0056,2025-01-15,1.6,380.5168,0.12560000000000002,12.615599999999999,59.965599999999995,14.065999999999999,7.7676,14.078,3.0756
P08,14.4666,121.0056,2025-01-22,1.84,332.05,0.4572,9.1552,71.21039999999999,12.001600000000002,6.966799999999999,16.608,2.8464
P08,14.4666,121.0056,2025-01-29,2.12,403.48040000000003,0.2688,10.387599999999999,84.5708,10.388399999999999,6.2396,10.0708,3.5248000000000004
P08,14.4666,121.0056,2025-02-05,2.24,436.3244,0.27759999999999996,12.5264,86.5748,12.7508,9.2128,14.027999999999999,4.06
P08,14.4666,121.0056,2025-02-12,1.96,386.3904,0.4636,12.362400000000001,75.36,17.366,6.6328,10.8848,3.0616000000000003
P08,14.4666,121.0056,2025-02-19,1.6,436.8592,0.0836,12.54,65.9036,13.4132,8.752,13.5928,3.6439999999999997
P08,14.4666,121.0056,2025-02-26,2.24,391.86519999999996,0.37520000000000003,9.4524,87.1468,12.8552,6.3324,13.1808,2.7916
P08,14.4666,121.0056,2025-03-05,2.0,397.94666666666666,0.21777777777777776,19.172222222222224,25.552222222222223,24.716666666666665,8.224444444444444,14.450000000000001,4.397777777777778
P08,14.4666,121.0056,2025-03-12,1.28,320.9688,0.3788,9.9008,51.04,14.523599999999998,4.2288,7.6912,2.4504
P08,14.4666,121.0056,2025-03-19,2.0,420.7036,0.10640000000000001,11.5328,82.0544,12.983600000000001,6.567200000000001,11.0656,3.734
P08,14.4666,121.0056,2025-03-26,1.3333333333333333,387.5622222222222,0.86,15.841111111111111,23.741111111111113,20.345555555555556,6.222222222222222,12.647777777777778,4.521111111111111
P08,14.4666,121.0056,2025-04-09,1.0,159.37040000000002,0.09,2.1596,42.6444,1.1868,6.976,8.5024,0.9296
P08,14.4666,121.0056,2025-04-16,2.28,169.77239999999998,0.0296,1.484,68.4128,1.4904,20.3128,22.96,0.7412000000000001
P08,14.4666,121.0056,2025-04-23,1.84,148.5472,0.0172,1.2512,66.4304,1.008,15.6424,17.088800000000003,0.4736
P08,14.4666,121.0056,2025-04-30,1.0,151.49,0.0984,2.2664,35.0176,0.888,5.2620000000000005,5.617999999999999,0.8484
