point_id,latitude,longitude,timestamp,precipitation_total,source,SPI,SPI_norm,SPI_class
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.14,forecast,-0.3579115550781012,0.4403480741536498,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.33,forecast,-0.3434907244403315,0.4427515459266114,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.31,forecast,-0.34500870661272837,0.4424985488978786,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.11,forecast,-0.36018852833669635,0.43996857861055066,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.19,forecast,-0.3541165996471091,0.4409805667254818,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.19,forecast,-0.3541165996471091,0.4409805667254818,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.23,forecast,-0.35108063530231554,0.4414865607829474,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.21,forecast,-0.35259861747471233,0.44123356375421463,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.33,forecast,-0.3434907244403315,0.4427515459266114,normal
P181,14.723031645729051,120.9763139627634,2025-10-19T11:18:35+00:00,0.59,forecast,-0.32375695619917316,0.44604050730013783,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,current,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,1.63,forecast,-0.2448218832345396,0.45919635279424337,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.24,forecast,-0.3503216442161171,0.4416130592973138,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.12,forecast,-0.3594295372504979,0.440095077124917,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.13,forecast,-0.35867054616429955,0.4402215756392834,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.19,forecast,-0.3541165996471091,0.4409805667254818,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.2,forecast,-0.35335760856091075,0.44110706523984816,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
P33,14.47097184378418,121.04292200136224,2025-10-19T11:18:36+00:00,0.0,forecast,-0.36853743028487873,0.43857709495252023,normal
